price;longitude;latitude;total_square;living_square;kitchen_square;number_of_rooms;floor_number;number_of_floors
6150000.0;44.072965;56.314252;81.3;68.6;7.8;4;1;6
4850000.0;44.077699;56.29569;60.2;30.5;10.5;2;2;10
4650000.0;43.945961;56.341523;56.0;30.8;10.0;2;3;25
2300000.0;43.883196;56.315805;44.5;28.1;5.7;2;3;5
2250000.0;43.881992;56.313644;38.7;17.6;9.7;1;2;12
3670000.0;43.849769;56.251072;63.5;38.0;9.0;3;3;9
2550000.0;43.8662;56.218116;35.4;15.1;9.5;1;12;19
3400000.0;43.922084;56.328873;62.7;43.1;7.0;3;4;9
2780000.0;43.945799;56.321097;37.0;17.0;10.0;1;9;9
3850000.0;43.800542;56.37155;80.0;46.0;9.0;3;3;10
1050000.0;43.861025;56.244695;21.3;0.0;0.0;0;1;4
2850000.0;44.031876;56.284364;35.3;17.3;8.4;1;2;9
1850000.0;43.984274;56.293607;38.3;27.8;5.5;2;2;2
1350000.0;43.83356644;56.23706358;21.0;13.0;3.0;0;6;20
1950000.0;43.809653;56.366988;35.1;0.0;0.0;1;4;14
2450000.0;43.944614;56.279927;61.5;40.5;7.3;3;1;2
2810410.0;44.020584;56.265172;47.0;18.9;9.5;1;11;17
3500000.0;43.803047;56.3677;86.7;56.0;8.0;4;9;9
4040000.0;43.92778;56.336708;71.8;50.0;9.0;3;3;9
5450000.0;43.857243;56.258473;80.0;44.0;11.0;2;9;14
3000000.0;44.081238;56.281816;46.0;0.0;0.0;1;2;5
3750000.0;43.980519;56.259873;61.3;40.0;8.0;3;8;10
4330000.0;44.080115;56.286617;57.0;30.0;11.0;2;10;10
4000000.0;44.069776;56.292008;62.7;37.5;9.3;3;3;9
1950000.0;43.84897;56.290924;35.5;18.0;9.0;1;2;0
4800000.0;43.929396;56.342685;92.0;0.0;0.0;4;11;12
2205840.0;44.01031245;56.25952202;36.4;12.2;14.4;1;19;19
3350000.0;44.03437637;56.28372724;41.4;20.3;9.6;1;10;10
8960000.0;44.057711;56.31572;108.0;0.0;0.0;4;8;10
2840000.0;43.91883;56.330154;53.0;32.0;8.4;2;8;12
2432000.0;43.955574;56.237907;29.4;14.9;0.0;1;7;14
2773370.0;44.020584;56.265172;47.0;18.9;9.5;1;17;17
4324800.0;44.020584;56.265172;69.1;32.8;11.0;2;14;17
6500000.0;43.94756;56.227355;85.5;0.0;11.1;3;6;19
1100000.0;44.02132947;56.21581662;24.0;24.0;0.0;0;1;3
1580000.0;43.841469;56.225938;36.4;26.9;4.4;2;1;2
7300000.0;44.06576;56.313009;87.0;0.0;15.0;3;7;17
3070000.0;43.863415;56.254042;53.4;28.5;10.0;2;4;5
4365000.0;44.020584;56.265172;76.4;37.7;13.1;2;5;17
2813580.0;44.020584;56.265172;46.3;18.9;9.5;1;13;17
4291740.0;44.020584;56.265172;69.2;32.8;11.0;2;9;17
3750000.0;44.028121;56.321756;59.8;44.0;7.1;3;8;9
2546000.0;43.883941;56.311212;46.0;32.0;6.0;2;3;5
1450000.0;43.784615;56.379705;37.4;28.0;4.5;2;1;3
1450000.0;43.85485121;56.18986956;32.3;14.2;10.2;1;2;3
5200000.0;43.93108628;56.34900186;67.0;36.0;13.5;2;2;14
2799999.0;0.0;0.0;50.0;30.0;8.5;2;1;10
4190000.0;44.07049624;56.28450476;69.0;31.7;14.5;2;10;17
2849999.0;43.827261;56.237658;51.0;30.0;8.5;2;1;10
4050000.0;43.921167;56.276479;78.0;46.0;14.0;3;6;10
5490000.0;44.018159;56.261848;79.0;65.0;11.0;3;11;17
2150000.0;43.912436;56.342411;31.87;16.3;8.43;1;5;10
3090000.0;43.98113;56.309719;42.0;25.0;6.0;2;5;5
2080000.0;43.972704;56.258063;36.6;0.0;9.0;1;1;9
2150000.0;43.88501;56.316574;41.0;0.0;0.0;3;2;5
2888888.0;43.95127;56.330665;31.0;0.0;17.0;1;5;5
2970000.0;44.044021;56.302333;42.5;0.0;5.5;2;2;5
1190000.0;43.827686;56.232869;20.0;0.0;5.0;1;3;9
2950000.0;43.835064;56.219728;63.5;39.1;7.9;3;3;9
8800000.0;44.030717;56.316199;130.0;76.0;20.0;4;3;6
1700000.0;43.906839;56.207814;48.0;43.0;5.0;2;9;10
2519000.0;43.803944;56.360684;47.3;25.6;8.5;2;9;11
7200000.0;44.005986;56.326887;111.9;60.7;14.6;4;2;6
1630000.0;43.803944;56.360684;28.6;16.3;5.1;1;9;10
2290000.0;44.043599;56.319534;30.5;17.5;6.0;1;2;5
1100000.0;43.817223;56.379825;41.0;30.0;9.0;2;2;2
2650000.0;43.897452;56.264167;47.8;31.0;5.0;2;3;5
3728150.0;43.94623626;56.30902238;56.5;33.9;8.3;2;22;24
2573600.0;43.94530964;56.30752544;36.0;17.1;7.8;1;7;24
3602000.0;43.94623626;56.30902238;55.5;31.5;7.8;2;22;24
2284450.0;43.94623626;56.30902238;33.5;18.3;6.7;1;4;24
2500000.0;44.005834;56.291713;56.8;42.5;6.0;3;2;5
5950000.0;43.938289;56.336598;92.0;40.0;26.0;3;4;12
2600000.0;43.98366264;56.28694279;60.5;45.4;5.6;3;2;3
5800000.0;44.068899;56.313214;66.0;11.3;36.0;2;7;17
5299999.0;43.976683;56.269081;89.0;0.0;0.0;3;5;5
13594000.0;43.992925;56.323348;143.1;95.3;15.3;3;4;7
4890000.0;43.937813;56.345833;92.0;53.0;10.0;4;8;12
2499999.0;43.925929;56.34293;37.4;17.5;10.0;1;9;14
3450000.0;43.846562;56.333155;59.6;42.0;7.0;3;6;9
2390000.0;43.92589932;56.34045931;43.0;0.0;0.0;1;15;17
2990000.0;44.042817;56.303771;50.0;35.0;6.0;2;5;5
4200000.0;43.852348;56.331663;82.2;60.0;10.0;3;1;3
1595000.0;44.05097919;56.28394236;21.0;14.0;5.0;1;1;5
3154506.0;44.04288119;56.24720009;56.1;28.0;10.0;2;16;23
3003490.0;44.04288119;56.24720009;56.1;31.0;11.2;2;13;23
3340057.0;44.06114043;56.29262407;60.1;28.0;13.4;2;9;25
4812350.0;44.04288119;56.24720009;88.3;48.0;7.6;3;4;23
1875420.0;44.04288119;56.24720009;34.7;13.6;8.1;1;7;23
3321717.0;44.06114043;56.29262407;59.8;30.7;10.2;2;11;25
2715564.0;43.91583675;56.342675;45.6;30.0;8.4;3;1;10
2465820.0;44.06114043;56.29262407;41.2;18.0;9.6;1;16;25
2591400.0;43.90584103;56.34293202;41.7;20.0;10.2;2;5;10
4676508.0;44.06114043;56.29262407;91.2;55.9;13.5;3;7;25
2380000.0;44.005986;56.326887;39.0;13.8;12.6;1;16;25
2850000.0;43.980187;56.258563;45.7;19.7;12.3;1;2;18
3290000.0;43.933025;56.348387;45.0;21.0;12.0;1;13;16
1430000.0;43.85485121;56.18986956;31.0;14.5;8.5;1;3;3
9800000.0;43.996743;56.317003;100.5;56.8;15.5;3;5;8
9980000.0;43.995485;56.315475;78.3;75.0;3.3;4;8;9
1450000.0;44.009858;56.244525;29.8;16.0;5.0;1;1;4
2190000.0;43.960352;56.231518;40.0;22.0;6.0;2;2;9
2580000.0;44.052914;56.28411;50.0;35.0;6.0;3;5;5
3350000.0;44.044051;56.302588;58.4;0.0;5.7;3;4;5
5400000.0;43.97618;56.267412;90.0;0.0;0.0;3;13;17
5580000.0;43.97618;56.267412;93.0;0.0;0.0;3;9;17
4560000.0;43.97618;56.267412;76.0;0.0;0.0;2;14;17
5757390.0;44.020584;56.265172;91.1;46.9;15.4;3;7;17
22000000.0;43.999968;56.318101;220.0;144.0;20.0;3;3;4
4260000.0;43.97613708;56.26729259;71.0;0.0;0.0;2;10;17
6770000.0;44.081175;56.307492;83.0;60.0;12.0;3;20;22
2450000.0;43.826246;56.230442;42.1;18.1;9.7;1;2;10
1460000.0;44.043518;56.249472;19.5;14.0;5.0;0;5;21
3890000.0;44.032145;56.307571;60.1;23.5;16.9;1;9;24
1380000.0;43.84474693;56.30597625;26.0;17.0;6.0;1;8;9
4078069.0;44.018338;56.263597;60.9;32.5;10.7;2;7;17
3000000.0;43.945674;56.342486;36.0;16.0;9.0;1;18;23
3099000.0;43.9472;56.2822;60.0;43.0;8.0;3;5;9
2840000.0;43.91890647;56.33016624;50.0;32.0;8.4;2;8;12
1450000.0;44.018769;56.214142;32.2;16.5;8.7;1;2;3
2540000.0;43.955115;56.238202;32.3;17.7;5.0;0;12;25
5407075.0;44.018338;56.263597;81.7;48.4;11.4;3;4;17
3700000.0;43.93892;56.32729;74.1;39.3;8.0;3;4;5
7800000.0;44.032756;56.316244;70.0;35.0;17.0;2;2;10
1750000.0;44.005986;56.326887;27.7;12.9;6.8;1;8;10
2670000.0;44.005986;56.326887;42.0;28.0;7.0;2;6;9
3080000.0;44.005986;56.326887;41.3;18.9;10.5;1;10;17
1780000.0;43.88068;56.231758;35.9;18.0;9.0;1;9;9
3680000.0;44.078723;56.286927;44.8;20.4;10.0;1;9;10
2360000.0;43.912481;56.27323;30.4;18.6;5.7;1;1;5
4300000.0;44.00235885;56.31282383;50.8;18.2;9.4;1;6;10
4600000.0;44.00235885;56.31282383;50.7;18.6;12.3;1;2;10
1970000.0;43.92408063;56.3038645;39.0;0.0;0.0;1;7;19
2820000.0;44.052429;56.290519;45.0;30.0;6.0;2;1;5
2980000.0;43.99553;56.324506;35.5;17.0;9.6;1;8;10
1820000.0;44.050434;56.297253;30.1;18.9;5.4;1;1;5
3680000.0;44.05172;56.286518;57.0;41.0;6.0;3;5;9
5800000.0;43.978785;56.313234;110.0;60.0;20.0;3;10;10
4200000.0;43.840687;56.34269;70.2;41.2;8.9;3;9;12
2900000.0;43.94936604;56.27860595;62.0;42.0;6.0;4;3;5
3300000.0;43.876494;56.258998;61.5;46.0;6.0;3;1;5
3900000.0;43.802643;56.36528;76.0;46.0;8.0;3;13;14
8000000.0;44.020676;56.314133;70.0;32.0;12.0;2;7;9
2600000.0;43.920979;56.292713;43.2;27.4;6.9;2;5;9
3070000.0;43.855267;56.358263;42.5;19.0;9.0;1;5;10
3673698.0;44.01842575;56.31014224;49.0;17.3;14.0;1;10;17
1090000.0;43.908493;56.30067;32.5;21.8;5.9;1;1;2
2650000.0;43.857198;56.313573;62.0;46.0;6.0;4;5;5
2270000.0;43.957864;56.331483;31.0;22.0;5.0;2;3;5
4450000.0;43.945497;56.342664;52.0;30.0;11.0;2;23;23
3649000.0;44.042099;56.287267;67.0;0.0;0.0;2;14;17
2549000.0;44.04291903;56.28567316;41.5;17.0;10.0;1;12;17
1250000.0;43.90966303;56.18089513;24.0;24.0;0.0;0;3;3
2900000.0;43.937903;56.322255;44.5;28.0;7.5;2;2;9
3150000.0;43.86568;56.353085;62.5;46.0;6.0;3;2;5
3270000.0;43.945;56.34197;39.9;16.0;9.9;1;2;17
1480000.0;43.781866;56.384276;32.0;0.0;5.4;1;2;2
1550000.0;43.875551;56.265662;22.4;0.0;0.0;1;6;9
1887600.0;44.04825442;56.27512107;36.3;0.0;16.9;1;9;10
3980000.0;43.874338;56.348726;44.0;17.8;10.0;1;16;17
8100000.0;44.01384;56.32786;83.0;64.0;9.5;4;4;5
3810000.0;43.932908;56.336818;63.0;44.0;7.0;3;3;9
3560000.0;43.856803;56.221489;63.0;38.3;9.2;3;2;10
2768640.0;44.020584;56.265172;45.7;19.5;10.0;1;3;17
2800000.0;43.841774;56.358597;61.4;0.0;5.9;3;2;5
3000000.0;43.848772;56.255247;62.4;0.0;0.0;2;1;9
3440000.0;43.845736;56.241003;48.0;22.0;11.0;1;8;17
4450000.0;43.807585;56.367138;77.0;42.0;11.0;3;10;10
2200000.0;43.943825;56.30484;40.7;30.0;6.0;2;2;6
1220000.0;43.831372;56.231388;24.0;17.0;4.0;0;4;5
2480000.0;43.95242;56.233509;49.0;0.0;0.0;2;7;9
2000000.0;43.889825;56.263257;38.2;22.0;7.3;2;4;5
4415000.0;43.98184483;56.25952466;65.0;33.0;12.0;2;16;17
2935780.0;44.01031245;56.25952202;50.88;28.9;11.6;2;6;19
13500000.0;44.001531;56.313408;148.3;93.1;16.9;4;3;6
11068706.0;43.978193;56.30901;139.0;81.0;15.0;3;7;10
3814120.0;43.94623626;56.30902238;55.6;31.5;7.8;2;9;24
2415290.0;43.94623626;56.30902238;36.9;16.1;7.8;1;4;24
4575650.0;43.94623626;56.30902238;56.5;33.9;8.3;2;15;24
4185900.0;43.94530964;56.30752544;59.0;32.2;8.9;2;21;24
2479770.0;43.94530964;56.30752544;33.7;18.3;6.7;1;23;24
2890000.0;43.98113;56.309719;42.0;25.4;6.4;2;5;5
5550000.0;44.05286;56.285954;81.0;46.0;11.0;3;4;10
5550000.0;44.05302189;56.28603171;82.0;46.0;11.0;3;4;10
1500000.0;44.007891;56.290454;48.0;32.0;7.0;2;2;3
4850000.0;43.986493;56.310449;78.2;39.1;12.9;2;12;15
3550000.0;44.076154;56.304086;51.1;19.3;9.5;1;2;8
3300000.0;43.981613;56.258423;40.4;18.0;8.6;1;4;10
1350000.0;43.8930643;56.31529302;22.4;15.0;5.0;1;9;12
4150000.0;44.0187;56.265;67.0;37.0;12.0;2;2;17
4700000.0;43.945081;56.298842;105.0;64.0;9.0;4;8;9
3070000.0;44.007774;56.325544;46.0;30.0;7.0;2;3;3
6790000.0;43.837732;56.217916;97.5;49.0;12.6;4;9;12
7750000.0;43.929917;56.34924;107.0;0.0;0.0;3;6;19
5000000.0;43.852069;56.350607;74.3;51.2;9.0;4;7;10
9280000.0;43.9986;56.3176;86.0;52.0;9.0;3;3;5
1800000.0;43.957864;56.331483;30.5;21.5;4.5;2;2;5
2990000.0;44.043195;56.297923;42.3;27.9;5.5;2;5;5
2605680.0;44.0483483;56.27505392;50.4;0.0;13.1;2;10;10
1855540.0;44.0483483;56.27505392;36.1;0.0;10.8;1;10;10
1836000.0;44.0483483;56.27505392;36.0;0.0;10.8;1;3;10
2740000.0;43.91249;56.339307;45.0;0.0;0.0;1;6;10
1459140.0;44.04882576;56.27544842;24.9;11.4;5.0;0;15;18
1950800.0;43.90834767;56.34344002;32.7;16.5;8.6;1;1;10
2120200.0;43.90834767;56.34344002;36.0;16.52;12.45;1;1;10
1545500.0;44.04825442;56.27512107;28.1;0.0;5.0;1;2;10
1455760.0;44.04825442;56.27512107;24.8;0.0;4.8;1;10;10
2242000.0;44.008762;56.290574;63.0;45.0;7.0;3;1;2
2875235.0;43.90669543;56.34276076;48.81;31.0;6.22;2;9;10
3442880.0;43.90669543;56.34276076;56.46;32.12;8.93;2;2;10
3365000.0;43.93149;56.272612;53.4;0.0;9.2;2;9;14
4700000.0;43.852898;56.360428;71.0;48.0;9.0;3;9;9
3600000.0;44.073019;56.284464;69.0;32.0;14.5;2;9;17
2452065.0;43.99836552;56.3038439;42.0;15.0;13.0;1;13;18
2450000.0;44.043572;56.285338;40.2;29.0;8.5;1;8;28
4699000.0;44.06347;56.316284;80.0;50.0;12.0;3;1;17
3211800.0;43.99836552;56.3038439;60.0;48.0;11.0;2;8;18
2500000.0;43.939053;56.294151;45.5;29.8;6.0;2;1;9
3100000.0;43.880788;56.230692;61.0;0.0;41.0;4;6;9
3320000.0;44.028687;56.293677;53.0;26.0;12.5;2;3;5
1490000.0;43.802446;56.368355;34.0;27.6;4.0;2;6;9
2150000.0;44.02203292;56.21533468;55.0;35.0;9.0;2;1;3
13000000.0;44.031768;56.322674;140.0;75.0;27.0;4;2;7
1730000.0;43.901314;56.314457;43.0;18.0;6.5;1;3;5
7300000.0;44.02159;56.316593;65.0;30.0;13.0;2;3;16
1100000.0;43.95414029;56.28301748;38.4;27.0;6.0;2;1;2
5250000.0;44.070595;56.284477;86.5;50.8;11.1;3;2;17
2432000.0;43.95366;56.236466;29.4;0.0;0.0;0;7;14
3370000.0;43.918697;56.339692;56.5;0.0;0.0;2;3;17
1500000.0;43.824796;56.367123;29.7;0.0;0.0;1;7;10
1750000.0;43.98851;56.292304;22.0;0.0;0.0;1;1;5
3190000.0;43.913972;56.343458;55.1;0.0;0.0;3;3;17
3700000.0;43.99765;56.320727;41.4;0.0;0.0;2;1;5
2502000.0;43.983645;56.260378;38.9;0.0;0.0;1;16;17
3250000.0;43.935837;56.303691;39.0;18.0;9.3;2;7;10
4356620.0;44.01524772;56.26267486;69.1;36.8;12.1;2;15;17
3180000.0;43.932387;56.322375;60.0;43.0;6.0;3;9;9
2360000.0;43.930155;56.324367;36.0;16.0;7.0;1;11;19
3999900.0;43.934085;56.285358;51.0;31.0;8.0;2;5;9
1570000.0;43.9356;56.28227;27.0;16.0;5.0;1;1;2
2200000.0;44.024788;56.295205;36.0;26.0;6.0;3;2;3
3000000.0;43.819811;56.359933;52.5;33.0;8.5;3;1;9
4600000.0;44.0044;56.31905;81.0;63.0;7.0;4;1;4
2360000.0;44.043554;56.292708;43.7;0.0;0.0;2;3;5
4250000.0;43.97372788;56.25497158;65.0;35.0;0.0;2;9;17
1730000.0;43.930054;56.26778;36.5;29.5;7.0;2;2;3
6300000.0;43.997273;56.313059;64.2;40.4;10.0;3;1;3
1760000.0;43.809758;56.205576;33.0;18.0;9.0;1;2;3
2250000.0;43.809255;56.358856;50.6;34.2;5.9;3;5;5
4900000.0;43.94474;56.343104;66.0;48.0;2.0;3;15;16
1890000.0;43.860459;56.242654;31.0;25.0;4.0;2;4;4
1360000.0;43.823116;56.36275;33.0;19.0;6.0;1;4;4
4750000.0;43.951027;56.301589;67.4;0.0;9.9;3;19;23
8400000.0;43.99020999;56.31974014;97.0;57.4;15.0;3;6;6
1900000.0;43.859543;56.291853;42.0;31.0;6.0;3;1;4
1530000.0;43.875551;56.265662;25.4;17.4;5.0;1;6;9
3480000.0;43.846805;56.260493;50.0;0.0;0.0;2;8;9
2140320.0;44.010604;56.259428;36.4;12.2;14.4;1;6;19
2783040.0;44.020584;56.265172;45.6;19.5;10.0;1;12;17
3722000.0;43.94623626;56.30902238;45.9;23.8;6.0;2;15;24
3954150.0;43.94530964;56.30752544;56.5;33.9;8.3;2;22;24
8454990.0;43.94530964;56.30752544;119.9;80.2;10.0;4;24;24
5544860.0;43.94623626;56.30902238;68.6;44.1;8.6;3;16;24
3558650.0;43.94623626;56.30902238;56.5;33.9;8.3;2;6;24
4743580.0;43.94623626;56.30902238;70.9;40.2;9.9;3;10;24
4250000.0;43.950893;56.301334;53.5;28.0;10.0;2;19;23
1800000.0;43.984274;56.293607;38.3;27.8;5.5;2;2;2
2580000.0;43.820278;56.362067;58.0;37.0;7.0;3;5;9
2603080.0;43.91424888;56.3412509;44.1;18.1;8.9;1;1;10
2735840.0;43.94530964;56.30752544;37.2;17.2;7.2;1;11;24
4537970.0;43.94623626;56.30902238;70.9;40.2;9.9;3;13;24
3795500.0;43.94530964;56.30752544;55.0;31.5;7.8;2;20;24
4161450.0;43.94530964;56.30752544;59.5;32.2;8.9;2;7;24
1350000.0;43.966919;56.239393;25.1;18.1;5.0;2;5;5
3300000.0;43.8662;56.218116;47.5;24.0;9.1;2;1;19
2680000.0;43.825335;56.365842;49.2;22.5;11.2;1;15;19
10359020.0;44.01727;56.32308;84.91;0.0;0.0;2;1;6
9970840.0;44.01727;56.32308;80.41;0.0;0.0;2;1;6
12439380.0;44.01727;56.32308;82.38;0.0;0.0;2;5;6
11800800.0;44.01727;56.32308;79.2;0.0;0.0;2;6;6
2619000.0;43.91424888;56.3412509;43.7;18.1;8.9;1;7;10
2614800.0;43.91424888;56.3412509;43.6;18.1;8.9;1;4;10
2398350.0;43.91424888;56.3412509;40.7;18.1;8.9;1;1;10
2900000.0;43.857243;56.258472;40.1;18.5;10.0;1;4;19
2410800.0;43.91424888;56.3412509;40.2;18.1;8.9;1;6;10
2006290.0;43.91424888;56.3412509;32.9;16.3;6.2;1;1;10
2044980.0;43.91424888;56.3412509;32.5;16.3;6.2;1;5;10
7990000.0;44.02302353;56.31519816;102.0;62.0;16.0;3;8;10
1969690.0;43.91424888;56.3412509;32.3;16.3;8.4;1;1;10
2017890.0;43.91424888;56.3412509;32.0;15.8;8.3;1;8;10
2007810.0;43.91424888;56.3412509;31.9;16.3;8.4;1;3;10
1878030.0;43.91424888;56.3412509;29.8;16.3;5.1;1;7;10
1874880.0;43.91424888;56.3412509;29.8;16.3;5.1;1;6;10
1873620.0;43.91424888;56.3412509;29.7;16.3;5.1;1;6;10
2250000.0;43.809254;56.358856;50.9;34.2;5.9;3;5;5
1640000.0;43.836367;56.242784;55.1;55.0;0.0;2;1;2
4200000.0;43.819514;56.228125;104.7;54.5;8.2;4;10;10
3100000.0;43.98316;56.309559;54.0;36.0;6.0;3;1;5
9750000.0;44.079567;56.283819;137.0;80.0;20.0;5;5;5
5200000.0;43.997524;56.319689;57.3;27.4;10.7;1;2;3
4000000.0;44.078978;56.301239;57.5;20.0;10.5;1;3;10
2280000.0;43.928165;56.331718;33.0;17.0;9.0;2;4;9
2250360.0;44.04354637;56.24968497;39.5;20.5;8.7;1;1;21
2600000.0;44.005986;56.326887;39.9;24.7;6.3;2;7;9
1750000.0;44.005986;56.326887;25.0;14.0;6.3;1;2;5
1790000.0;44.050947;56.283824;29.0;18.0;5.5;1;2;5
2250000.0;43.939053;56.294151;34.1;17.1;10.5;1;8;9
1890000.0;43.821661;56.368923;45.3;30.5;5.3;2;3;5
2100000.0;44.005986;56.326887;30.8;17.0;6.0;1;3;5
3600000.0;44.04447;56.284409;45.2;27.7;7.2;2;1;9
6100000.0;44.023836;56.31549;63.0;35.0;11.0;2;2;10
7200000.0;44.060236;56.319489;134.0;67.0;23.7;4;4;6
3800000.0;43.878866;56.33555;85.0;57.0;10.0;3;1;3
1680000.0;43.799607;56.361883;31.9;17.0;8.0;1;4;10
1780000.0;43.831255;56.246876;45.5;28.0;8.0;2;2;2
4450000.0;43.968419;56.233254;64.5;0.0;11.0;2;2;6
1950000.0;43.915427;56.300185;39.8;34.8;5.0;2;2;2
2980000.0;43.957774;56.233054;41.4;17.7;11.5;1;14;15
2800000.0;43.867772;56.223576;61.5;46.2;5.8;3;3;5
3850000.0;44.0022;56.3236;46.0;21.0;15.0;1;2;5
4950000.0;43.94579;56.30861;59.0;31.0;9.0;2;18;20
4251060.0;44.020584;56.265172;69.2;32.8;11.0;2;4;17
2656080.0;44.018338;56.263597;43.4;19.2;9.7;1;1;17
2774820.0;44.020584;56.265172;45.5;19.5;10.0;1;6;17
2450000.0;43.840687;56.305764;45.9;0.0;0.0;1;12;14
2320000.0;43.83748;56.357709;46.1;30.3;5.4;2;3;5
2770000.0;43.870458;56.343962;47.0;31.0;6.0;2;1;5
2208200.0;44.010604;56.259428;36.2;14.9;11.5;1;18;19
2803950.0;44.020584;56.265172;47.3;18.9;9.5;1;4;17
1700000.0;43.925066;56.323253;36.9;24.0;7.2;2;2;2
1580000.0;43.79676;56.377647;34.0;18.0;8.6;1;8;10
5000000.0;44.030942;56.312255;53.0;31.0;22.0;1;5;18
3850000.0;43.957154;56.239423;44.2;22.0;9.5;1;18;25
1298840.0;43.91424888;56.3412509;17.1;12.3;2.0;0;5;10
1300360.0;43.91424888;56.3412509;17.1;12.3;2.0;0;2;10
1304160.0;43.91424888;56.3412509;17.2;12.3;2.0;0;3;10
995000.0;43.98193;56.259503;13.0;8.0;2.5;0;2;17
1336080.0;43.91424888;56.3412509;17.6;12.3;2.0;0;2;10
1321640.0;43.91424888;56.3412509;17.4;12.3;2.0;0;1;10
2450000.0;43.924042;56.303591;58.0;32.3;9.0;2;6;17
2420000.0;44.038757;56.290469;44.0;30.0;6.0;2;4;5
2200000.0;43.942826;56.317892;43.0;31.0;6.0;3;3;4
1190000.0;44.0483483;56.27505392;24.8;0.0;4.8;0;3;10
1130000.0;43.826246;56.230442;17.4;0.0;0.0;0;9;10
1617000.0;43.940966;56.262197;58.9;43.0;7.2;2;1;2
4830000.0;43.911556;56.326592;89.7;62.7;7.9;4;3;5
1940000.0;43.944847;56.319529;43.0;28.0;6.0;2;4;5
5750000.0;43.936259;56.347265;67.0;36.0;14.0;2;5;14
2890000.0;43.85312;56.31257;82.0;50.0;14.0;3;3;3
3690000.0;44.039431;56.282965;63.0;44.0;7.0;3;9;9
1799000.0;43.960352;56.231518;39.0;25.0;6.0;2;1;9
3140000.0;43.957064;56.232669;41.0;19.0;11.0;1;15;15
2994000.0;43.878336;56.326877;62.0;40.0;9.0;3;1;2
3100000.0;43.985271;56.323707;44.0;31.0;6.0;3;5;5
8300000.0;44.01099;56.328604;92.0;70.0;8.0;4;4;5
3890000.0;44.026468;56.321845;59.0;49.0;8.0;1;1;10
3300000.0;43.937768;56.274994;55.5;37.2;7.1;3;6;9
1850000.0;43.977366;56.267117;35.0;18.0;0.0;3;1;4
5400000.0;43.935064;56.343648;106.0;52.0;0.0;4;3;9
9920000.0;43.992018;56.310483;96.0;52.0;9.0;2;8;9
3690000.0;44.024797;56.299426;44.0;28.0;12.0;1;3;3
10650000.0;43.989628;56.311182;107.0;55.7;18.0;3;4;8
2460000.0;44.013317;56.261028;43.4;0.0;10.3;1;11;17
2350000.0;43.94446;56.235096;35.1;18.0;8.0;1;5;9
2750000.0;43.801036;56.370354;52.9;29.9;9.0;2;3;9
1630000.0;43.998998;56.262187;20.3;10.9;5.5;1;5;9
3080655.0;0.0;0.0;45.3;18.4;10.7;1;7;17
1590000.0;0.0;0.0;31.0;22.0;6.0;2;2;2
6850000.0;44.023548;56.267172;88.0;0.0;0.0;3;8;17
1190000.0;44.0483483;56.27505392;24.7;0.0;4.8;1;3;10
1841100.0;44.0483483;56.27505392;36.1;0.0;10.8;1;4;10
2805000.0;44.0483483;56.27505392;55.0;0.0;14.2;2;8;10
2300000.0;44.043518;56.249472;37.0;27.0;0.0;2;6;21
2288000.0;43.9747867;56.24741313;44.4;17.8;13.0;1;10;10
2710000.0;44.05870458;56.29337574;41.07;16.06;11.2;1;24;25
6000000.0;44.06947;56.294291;84.4;51.9;11.0;3;14;16
3050000.0;44.01872561;56.26513239;44.2;19.0;9.3;1;13;17
3000000.0;44.004432;56.316239;33.5;6.4;17.0;1;4;9
3500000.0;43.814439;56.364217;69.3;47.5;9.0;3;8;9
1697000.0;43.886681;56.309359;30.6;0.0;0.0;1;2;9
4330000.0;44.07204;56.28926;60.0;33.3;11.3;2;7;10
3130000.0;43.866173;56.219728;50.0;9.0;29.0;2;12;17
3100000.0;43.98193;56.259503;41.9;18.3;18.3;1;15;17
2880000.0;44.015203;56.260853;43.0;19.0;10.0;1;5;17
1200000.0;43.826246;56.230442;20.0;17.0;0.0;0;9;10
2636150.0;43.94530964;56.30752544;31.5;17.3;6.0;1;22;24
1990990.0;43.915921;56.276134;31.7;18.9;5.5;1;1;5
2621930.0;43.94623626;56.30902238;36.9;16.1;7.8;1;11;24
2376830.0;43.94623626;56.30902238;36.3;17.1;7.8;1;5;24
2486980.0;43.94623626;56.30902238;33.8;18.3;6.7;1;15;24
4707600.0;43.94623626;56.30902238;71.0;40.2;9.9;3;7;24
3843170.0;43.94530964;56.30752544;55.7;30.5;8.9;2;20;24
5416700.0;43.94623626;56.30902238;67.0;44.1;8.6;3;15;24
4695800.0;43.94623626;56.30902238;58.0;26.9;10.9;2;16;24
4503560.0;43.94623626;56.30902238;55.6;31.5;7.8;2;18;24
4530100.0;43.94623626;56.30902238;71.0;40.2;9.9;3;20;24
2571260.0;43.94623626;56.30902238;37.8;14.9;7.9;1;17;24
2434520.0;43.94623626;56.30902238;37.2;17.2;7.2;1;5;24
3790300.0;43.94623626;56.30902238;56.5;33.9;8.3;2;7;24
3914090.0;43.94530964;56.30752544;45.3;23.8;6.0;2;5;24
2290050.0;43.94623626;56.30902238;35.5;16.2;7.9;1;22;24
3249230.0;43.94623626;56.30902238;45.9;23.8;6.0;2;15;24
2189660.0;44.010604;56.259428;37.05;12.2;14.8;1;16;19
